population,date,year,month,sst_mean
-32_159,2017-08-16,2017,8,19.057117462158203
-32_159,2017-09-16,2017,9,18.543214797973633
-32_159,2017-10-16,2017,10,19.951271057128906
-32_159,2017-11-16,2017,11,20.958757400512695
-32_159,2017-12-16,2017,12,23.506610870361328
-32_159,2018-01-16,2018,1,23.815452575683594
-32_159,2018-02-15,2018,2,24.50479507446289
-32_159,2018-03-16,2018,3,24.250411987304688
-32_159,2018-04-16,2018,4,23.324649810791016
-32_159,2018-05-16,2018,5,21.559797286987305
-32_159,2018-06-16,2018,6,20.038978576660156
-32_159,2018-07-16,2018,7,18.925933837890625
-32_159,2018-08-16,2018,8,18.357709884643555
-32_159,2018-09-16,2018,9,18.61229705810547
-32_159,2018-10-16,2018,10,19.377334594726563
-32_159,2018-11-16,2018,11,20.683372497558594
-32_159,2018-12-16,2018,12,22.360427856445313
-32_159,2019-01-16,2019,1,24.281253814697266
-32_159,2019-02-15,2019,2,25.287296295166016
-32_159,2019-03-16,2019,3,24.178234100341797
-32_159,2019-04-16,2019,4,23.418479919433594
-32_159,2019-05-16,2019,5,22.22610092163086
-32_159,2019-06-16,2019,6,20.452667236328125
-32_159,2019-07-16,2019,7,19.53187370300293
-32_159,2019-08-16,2019,8,18.788776397705078
-32_159,2019-09-16,2019,9,18.570587158203125
-32_159,2019-10-16,2019,10,19.41008758544922
-32_159,2019-11-16,2019,11,20.608137130737305
-32_159,2019-12-16,2019,12,22.23666000366211
-32_159,2020-01-16,2020,1,23.715421676635742
-32_159,2020-02-15,2020,2,24.25704574584961
-32_159,2020-03-16,2020,3,23.894546508789063
-32_159,2020-04-16,2020,4,22.68646240234375
-32_159,2020-05-16,2020,5,21.808330535888672
-32_159,2020-06-16,2020,6,20.152477264404297
-32_159,2020-07-16,2020,7,19.2933349609375
-32_159,2020-08-16,2020,8,18.69879150390625
-32_159,2020-09-16,2020,9,18.720901489257813
-32_159,2020-10-16,2020,10,19.954483032226563
-32_159,2020-11-16,2020,11,21.099885940551758
-32_159,2020-12-16,2020,12,22.496456146240234
-32_159,2021-01-16,2021,1,23.91583251953125
-32_159,2021-02-15,2021,2,23.45415496826172
-32_159,2021-03-16,2021,3,23.02298355102539
-32_159,2021-04-16,2021,4,22.116819381713867
-32_159,2021-05-16,2021,5,21.510013580322266
-32_159,2021-06-16,2021,6,20.190643310546875
-32_159,2021-07-16,2021,7,18.971572875976563
-32_159,2021-08-16,2021,8,18.523242950439453
-32_159,2021-09-16,2021,9,18.882144927978516
-32_159,2021-10-16,2021,10,19.689125061035156
-32_159,2021-11-16,2021,11,20.871723175048828
-32_159,2021-12-16,2021,12,23.16592788696289
-32_159,2022-01-16,2022,1,23.8199462890625
-32_159,2022-02-15,2022,2,23.696849822998047
-32_159,2022-03-16,2022,3,23.80377960205078
-32_159,2022-04-16,2022,4,23.042104721069336
-32_159,2022-05-16,2022,5,21.956493377685547
-32_159,2022-06-16,2022,6,20.392234802246094
-32_159,2022-07-16,2022,7,18.97437286376953
-32_159,2022-08-16,2022,8,18.88479232788086
-32_159,2022-09-16,2022,9,19.039846420288086
-32_159,2022-10-16,2022,10,19.541473388671875
-32_159,2022-11-16,2022,11,20.383224487304688
-32_159,2022-12-16,2022,12,21.049854278564453
-32_159,2023-01-16,2023,1,22.820858001708984
-32_159,2023-02-15,2023,2,23.81930160522461
-32_159,2023-03-16,2023,3,23.39529037475586
-32_159,2023-04-16,2023,4,22.85466766357422
-32_159,2023-05-16,2023,5,21.772048950195313
-32_159,2023-06-16,2023,6,19.80687141418457
-32_159,2023-07-16,2023,7,19.60053253173828
-32_159,2023-08-16,2023,8,19.058475494384766
-32_159,2023-09-16,2023,9,19.369970321655273
-32_159,2023-10-16,2023,10,19.783781051635742
-32_159,2023-11-16,2023,11,21.047367095947266
-32_159,2023-12-16,2023,12,23.509456634521484
-32_159,2024-01-16,2024,1,24.58513641357422
-32_159,2024-02-15,2024,2,25.475109100341797
-32_159,2024-03-16,2024,3,24.75673484802246
-32_159,2024-04-16,2024,4,23.698673248291016
-32_159,2024-05-16,2024,5,21.812108993530273
-32_159,2024-06-16,2024,6,20.854598999023438
-32_159,2024-07-16,2024,7,19.908905029296875
-32_159,2024-08-16,2024,8,19.465110778808594
-32_159,2024-09-16,2024,9,19.322359085083008
-32_159,2024-10-16,2024,10,20.071727752685547
-32_159,2024-11-16,2024,11,20.945755004882813
-32_159,2024-12-16,2024,12,23.11824607849121
-32_159,2025-01-16,2025,1,23.829574584960938
-32_159,2025-02-15,2025,2,24.74862289428711
-32_159,2025-03-16,2025,3,24.815629959106445
-32_159,2025-04-16,2025,4,23.270526885986328
-32_159,2025-05-16,2025,5,22.153488159179688
-32_159,2025-06-16,2025,6,20.475509643554688
-32_159,2025-07-16,2025,7,19.549789428710938
-32_159,2025-08-16,2025,8,19.150157928466797
-32_159,2025-09-16,2025,9,19.005367279052734
-32_159,2025-10-16,2025,10,19.770965576171875
-32_159,2025-11-16,2025,11,21.098705291748047
-32_159,2025-12-16,2025,12,22.567615509033203
-30_153,1992-01-16,1992,1,24.942655563354492
-30_153,1992-02-15,1992,2,25.658370971679688
-30_153,1992-03-16,1992,3,24.93805503845215
-30_153,1992-04-16,1992,4,24.31329345703125
-30_153,1992-05-16,1992,5,23.19257354736328
-30_153,1992-06-16,1992,6,22.015960693359375
-30_153,1992-07-16,1992,7,20.885404586791992
-30_153,1992-08-16,1992,8,20.471481323242188
-30_153,1992-09-16,1992,9,20.811670303344727
-30_153,1992-10-16,1992,10,21.448280334472656
-30_153,1992-11-16,1992,11,22.51217269897461
-30_153,1992-12-16,1992,12,24.103092193603516
-30_153,1993-01-16,1993,1,25.225570678710938
-30_153,1993-02-15,1993,2,25.835025787353516
-30_153,1993-03-16,1993,3,25.066768646240234
-30_153,1993-04-16,1993,4,23.992694854736328
-30_153,1993-05-16,1993,5,22.77597427368164
-30_153,1993-06-16,1993,6,21.67420196533203
-30_153,1993-07-16,1993,7,20.887287139892578
-30_153,1993-08-16,1993,8,20.77472686767578
-30_153,1993-09-16,1993,9,20.82373809814453
-30_153,1993-10-16,1993,10,21.50714874267578
-30_153,1993-11-16,1993,11,22.672523498535156
-30_153,1993-12-16,1993,12,24.209941864013672
-30_153,1994-01-16,1994,1,25.590253829956055
-30_153,1994-02-15,1994,2,25.705890655517578
-30_153,1994-03-16,1994,3,25.096181869506836
-30_153,1994-04-16,1994,4,24.198888778686523
-30_153,1994-05-16,1994,5,22.544904708862305
-30_153,1994-06-16,1994,6,21.38219451904297
-30_153,1994-07-16,1994,7,20.811752319335938
-30_153,1994-08-16,1994,8,20.26958656311035
-30_153,1994-09-16,1994,9,20.337522506713867
-30_153,1994-10-16,1994,10,21.29166030883789
-30_153,1994-11-16,1994,11,22.453460693359375
-30_153,1994-12-16,1994,12,24.141841888427734
-30_153,1995-01-16,1995,1,25.19479751586914
-30_153,1995-02-15,1995,2,25.631919860839844
-30_153,1995-03-16,1995,3,25.419509887695313
-30_153,1995-04-16,1995,4,24.359716415405273
-30_153,1995-05-16,1995,5,23.171688079833984
-30_153,1995-06-16,1995,6,21.7409725189209
-30_153,1995-07-16,1995,7,20.676401138305664
-30_153,1995-08-16,1995,8,20.387365341186523
-30_153,1995-09-16,1995,9,20.601940155029297
-30_153,1995-10-16,1995,10,21.485803604125977
-30_153,1995-11-16,1995,11,23.070741653442383
-30_153,1995-12-16,1995,12,24.391124725341797
-30_153,1996-01-16,1996,1,25.77953338623047
-30_153,1996-02-15,1996,2,26.271286010742188
-30_153,1996-03-16,1996,3,25.46234703063965
-30_153,1996-04-16,1996,4,24.69919204711914
-30_153,1996-05-16,1996,5,23.204296112060547
-30_153,1996-06-16,1996,6,22.02086639404297
-30_153,1996-07-16,1996,7,20.575897216796875
-30_153,1996-08-16,1996,8,20.37961769104004
-30_153,1996-09-16,1996,9,20.45849609375
-30_153,1996-10-16,1996,10,21.333776473999023
-30_153,1996-11-16,1996,11,22.521648406982422
-30_153,1996-12-16,1996,12,23.99258041381836
-30_153,1997-01-16,1997,1,25.121891021728516
-30_153,1997-02-15,1997,2,25.945240020751953
-30_153,1997-03-16,1997,3,25.777755737304688
-30_153,1997-04-16,1997,4,24.481727600097656
-30_153,1997-05-16,1997,5,22.853439331054688
-30_153,1997-06-16,1997,6,21.779773712158203
-30_153,1997-07-16,1997,7,20.2511043548584
-30_153,1997-08-16,1997,8,20.244524002075195
-30_153,1997-09-16,1997,9,20.682588577270508
-30_153,1997-10-16,1997,10,21.559772491455078
-30_153,1997-11-16,1997,11,22.86795425415039
-30_153,1997-12-16,1997,12,24.939756393432617
-30_153,1998-01-16,1998,1,25.959325790405273
-30_153,1998-02-15,1998,2,26.78813934326172
-30_153,1998-03-16,1998,3,26.16185760498047
-30_153,1998-04-16,1998,4,25.04601287841797
-30_153,1998-05-16,1998,5,23.797237396240234
-30_153,1998-06-16,1998,6,22.613996505737305
-30_153,1998-07-16,1998,7,21.706329345703125
-30_153,1998-08-16,1998,8,21.248641967773438
-30_153,1998-09-16,1998,9,21.13973617553711
-30_153,1998-10-16,1998,10,22.059432983398438
-30_153,1998-11-16,1998,11,22.94316291809082
-30_153,1998-12-16,1998,12,24.544578552246094
-30_153,1999-01-16,1999,1,25.430294036865234
-30_153,1999-02-15,1999,2,25.686233520507813
-30_153,1999-03-16,1999,3,25.66739273071289
-30_153,1999-04-16,1999,4,24.807086944580078
-30_153,1999-05-16,1999,5,23.127685546875
-30_153,1999-06-16,1999,6,21.53316879272461
-30_153,1999-07-16,1999,7,20.664852142333984
-30_153,1999-08-16,1999,8,20.232154846191406
-30_153,1999-09-16,1999,9,20.904579162597656
-30_153,1999-10-16,1999,10,21.689228057861328
-30_153,1999-11-16,1999,11,22.545902252197266
-30_153,1999-12-16,1999,12,23.87981414794922
-30_153,2000-01-16,2000,1,24.52814483642578
-30_153,2000-02-15,2000,2,24.91363525390625
-30_153,2000-03-16,2000,3,25.148548126220703
-30_153,2000-04-16,2000,4,24.32480239868164
-30_153,2000-05-16,2000,5,22.837993621826172
-30_153,2000-06-16,2000,6,21.02512550354004
-30_153,2000-07-16,2000,7,20.100547790527344
-30_153,2000-08-16,2000,8,19.62236785888672
-30_153,2000-09-16,2000,9,19.902769088745117
-30_153,2000-10-16,2000,10,21.3593692779541
-30_153,2000-11-16,2000,11,22.531177520751953
-30_153,2000-12-16,2000,12,24.430828094482422
-30_153,2001-01-16,2001,1,25.188467025756836
-30_153,2001-02-15,2001,2,25.726736068725586
-30_153,2001-03-16,2001,3,25.637107849121094
-30_153,2001-04-16,2001,4,24.40582275390625
-30_153,2001-05-16,2001,5,23.108076095581055
-30_153,2001-06-16,2001,6,21.843324661254883
-30_153,2001-07-16,2001,7,20.728843688964844
-30_153,2001-08-16,2001,8,20.435222625732422
-30_153,2001-09-16,2001,9,20.814342498779297
-30_153,2001-10-16,2001,10,21.601665496826172
-30_153,2001-11-16,2001,11,22.873729705810547
-30_153,2001-12-16,2001,12,24.126190185546875
-30_153,2002-01-16,2002,1,25.329282760620117
-30_153,2002-02-15,2002,2,25.210479736328125
-30_153,2002-03-16,2002,3,25.796531677246094
-30_153,2002-04-16,2002,4,24.32721519470215
-30_153,2002-05-16,2002,5,23.103111267089844
-30_153,2002-06-16,2002,6,21.661405563354492
-30_153,2002-07-16,2002,7,20.478511810302734
-30_153,2002-08-16,2002,8,20.218326568603516
-30_153,2002-09-16,2002,9,21.016132354736328
-30_153,2002-10-16,2002,10,21.740230560302734
-30_153,2002-11-16,2002,11,22.85396957397461
-30_153,2002-12-16,2002,12,24.295364379882813
-30_153,2003-01-16,2003,1,25.232236862182617
-30_153,2003-02-15,2003,2,26.08077621459961
-30_153,2003-03-16,2003,3,25.618003845214844
-30_153,2003-04-16,2003,4,24.554710388183594
-30_153,2003-05-16,2003,5,23.059818267822266
-30_153,2003-06-16,2003,6,21.68490219116211
-30_153,2003-07-16,2003,7,20.805824279785156
-30_153,2003-08-16,2003,8,20.58194351196289
-30_153,2003-09-16,2003,9,20.912822723388672
-30_153,2003-10-16,2003,10,21.670291900634766
-30_153,2003-11-16,2003,11,22.583763122558594
-30_153,2003-12-16,2003,12,24.0963077545166
-30_153,2004-01-16,2004,1,25.457605361938477
-30_153,2004-02-15,2004,2,26.512401580810547
-30_153,2004-03-16,2004,3,25.657651901245117
-30_153,2004-04-16,2004,4,24.81766128540039
-30_153,2004-05-16,2004,5,23.321149826049805
-30_153,2004-06-16,2004,6,21.585630416870117
-30_153,2004-07-16,2004,7,20.583385467529297
-30_153,2004-08-16,2004,8,20.480613708496094
-30_153,2004-09-16,2004,9,20.78805160522461
-30_153,2004-10-16,2004,10,21.819477081298828
-30_153,2004-11-16,2004,11,22.434980392456055
-30_153,2004-12-16,2004,12,24.06191635131836
-30_153,2005-01-16,2005,1,25.15772819519043
-30_153,2005-02-15,2005,2,26.04323387145996
-30_153,2005-03-16,2005,3,25.479045867919922
-30_153,2005-04-16,2005,4,24.75051498413086
-30_153,2005-05-16,2005,5,23.200796127319336
-30_153,2005-06-16,2005,6,21.545894622802734
-30_153,2005-07-16,2005,7,20.567075729370117
-30_153,2005-08-16,2005,8,20.459062576293945
-30_153,2005-09-16,2005,9,20.514968872070313
-30_153,2005-10-16,2005,10,21.50603485107422
-30_153,2005-11-16,2005,11,22.875782012939453
-30_153,2005-12-16,2005,12,24.477760314941406
-30_153,2006-01-16,2006,1,25.35919761657715
-30_153,2006-02-15,2006,2,26.351154327392578
-30_153,2006-03-16,2006,3,25.22937774658203
-30_153,2006-04-16,2006,4,24.517990112304688
-30_153,2006-05-16,2006,5,22.911006927490234
-30_153,2006-06-16,2006,6,21.627140045166016
-30_153,2006-07-16,2006,7,20.893898010253906
-30_153,2006-08-16,2006,8,20.5747013092041
-30_153,2006-09-16,2006,9,20.511249542236328
-30_153,2006-10-16,2006,10,21.31279754638672
-30_153,2006-11-16,2006,11,22.62976837158203
-30_153,2006-12-16,2006,12,23.571300506591797
-30_153,2007-01-16,2007,1,24.79885482788086
-30_153,2007-02-15,2007,2,25.75879669189453
-30_153,2007-03-16,2007,3,25.53902816772461
-30_153,2007-04-16,2007,4,24.454364776611328
-30_153,2007-05-16,2007,5,23.284103393554688
-30_153,2007-06-16,2007,6,21.779314041137695
-30_153,2007-07-16,2007,7,20.15011215209961
-30_153,2007-08-16,2007,8,20.142459869384766
-30_153,2007-09-16,2007,9,20.673343658447266
-30_153,2007-10-16,2007,10,21.586463928222656
-30_153,2007-11-16,2007,11,22.97602081298828
-30_153,2007-12-16,2007,12,24.26944923400879
-30_153,2008-01-16,2008,1,25.308746337890625
-30_153,2008-02-15,2008,2,25.137619018554688
-30_153,2008-03-16,2008,3,24.910295486450195
-30_153,2008-04-16,2008,4,23.78387451171875
-30_153,2008-05-16,2008,5,22.344390869140625
-30_153,2008-06-16,2008,6,21.416675567626953
-30_153,2008-07-16,2008,7,20.398624420166016
-30_153,2008-08-16,2008,8,19.417892456054688
-30_153,2008-09-16,2008,9,20.563594818115234
-30_153,2008-10-16,2008,10,21.838472366333008
-30_153,2008-11-16,2008,11,22.740806579589844
-30_153,2008-12-16,2008,12,23.97522735595703
-30_153,2009-01-16,2009,1,25.20696258544922
-30_153,2009-02-15,2009,2,26.170848846435547
-30_153,2009-03-16,2009,3,25.68482780456543
